fid,uid,filename,uri,filemime,filesize,status,created,changed
369,4,Crowdoscope.png,public://thumbnails/Crowdoscope.png,image/png,151982,1,1500569269,1500569269
372,4,Gig-economy-II (1).png,public://content/Gig-economy-II (1)_0.png,image/png,338058,1,1500569612,1500569612
373,4,Gig-economy-II (1).png,public://thumbnails/Gig-economy-II (1)_0.png,image/png,338058,1,1500569612,1500569612
374,4,Is-learning-improving-performance (1).png,public://content/Is-learning-improving-performance (1).png,image/png,284113,1,1500571274,1500571274
375,4,u1Wtr_cx38I.jpg,public://video_embed_field_thumbnails/youtube/u1Wtr_cx38I.jpg,image/jpeg,8563,1,1500911612,1500911612
376,4,HARRI as HR manager.png,public://videothumbnails/HARRI as HR manager.png,image/png,100760,1,1500911588,1500911588
379,4,fish-2030391_1920.png,public://thumbnails/fish-2030391_1920_0.png,image/png,240861,1,1501082472,1501082472
380,4,fish-2030391_1920.png,public://content/fish-2030391_1920_0.png,image/png,240861,1,1501082472,1501082472
381,4,city-1799658_1920.jpg,public://content/city-1799658_1920.jpg,image/jpeg,789559,1,1501083168,1501083168
382,4,city-1799658_1920.jpg,public://thumbnails/city-1799658_1920.jpg,image/jpeg,789559,1,1501083168,1501083168
383,4,mental-health-2313430_1920.jpg,public://content/mental-health-2313430_1920.jpg,image/jpeg,780565,1,1501085447,1501085447
384,4,mental-health-2313430_1920.jpg,public://thumbnails/mental-health-2313430_1920.jpg,image/jpeg,780565,1,1501085447,1501085447
385,4,Robert Halton.jpg,public://content/Robert Halton.jpg,image/jpeg,11396,1,1501085447,1501085447
390,4,Talent.png,public://content/Talent_0.png,image/png,183128,1,1501167417,1501167417
391,4,Talent.png,public://thumbnails/Talent_0.png,image/png,183128,1,1501167417,1501167417
395,4,Screen Shot 2017-08-03 at 18.02.45.png,public://videothumbnails/Screen Shot 2017-08-03 at 18.02.45.png,image/png,1096935,1,1501780050,1501780050
396,4,kGMAQ6VorWQ.jpg,public://video_embed_field_thumbnails/youtube/kGMAQ6VorWQ.jpg,image/jpeg,11762,1,1501839242,1501839242
399,4,Screen-Shot-2017-03-30-at-14.19.36-e1490881415448.png,public://content/Screen-Shot-2017-03-30-at-14.19.36-e1490881415448.png,image/png,245546,1,1501781120,1501781120
400,4,Intercontinental hotel.png,public://content/Intercontinental hotel.png,image/png,643602,1,1501781120,1501781120
401,4,Intercontinental hotel.png,public://thumbnails/Intercontinental hotel.png,image/png,643602,1,1501781120,1501781120
402,4,Cognisis guy.png,public://content/Cognisis guy.png,image/png,402991,1,1501781261,1501781261
403,4,Fig 4 Key Hurdles.jpg,public://content/Fig 4 Key Hurdles.jpg,image/jpeg,897003,1,1501782142,1501782142
405,4,Innovation.png,public://content/Innovation.png,image/png,212370,1,1501782142,1501782142
406,4,Innovation.png,public://thumbnails/Innovation.png,image/png,212370,1,1501782142,1501782142
407,4,pFs_boIREEM.jpg,public://video_embed_field_thumbnails/youtube/pFs_boIREEM.jpg,image/jpeg,11355,1,1502280471,1502280471
408,4,Wellbeing infographic.png,public://content/Wellbeing infographic.png,image/png,177021,1,1502364778,1502364778
409,4,Workplace stress thumbnail.png,public://thumbnails/Workplace stress thumbnail.png,image/png,91890,1,1502365422,1502365422
410,4,options-396267_1920.jpg,public://thumbnails/options-396267_1920.jpg,image/jpeg,680671,1,1502367395,1502367395
411,4,options-396267_1920.jpg,public://content/options-396267_1920.jpg,image/jpeg,680671,1,1502367395,1502367395
412,4,RECEX.png,public://videothumbnails/RECEX.png,image/png,302491,1,1502436878,1502436878
413,4,225574325.jpg,public://video_embed_field_thumbnails/vimeo/225574325.jpg,image/jpeg,25107,1,1502444809,1502444809
414,4,3-star (1).png,public://content/3-star (1).png,image/png,13729,1,1502440701,1502440701
416,4,UImDfL4tQx4.jpg,public://video_embed_field_thumbnails/youtube/UImDfL4tQx4.jpg,image/jpeg,11971,1,1523981076,1523981076
417,4,b-DJlNqRyLI.jpg,public://video_embed_field_thumbnails/youtube/b-DJlNqRyLI.jpg,image/jpeg,9489,1,1502962210,1502962210
418,4,person-with-robot-and-money.png,public://content/person-with-robot-and-money.png,image/png,528379,1,1502878988,1502878988
419,4,person-with-robot-and-money.png,public://thumbnails/person-with-robot-and-money.png,image/png,528379,1,1502878988,1502878988
420,4,ps-podcast-icon_1.png,public://audiothumnails/ps-podcast-icon_1.png,image/png,23535,1,1502882025,1502882025
421,4,soundtrack_for_video_10_low_res1.mp3,public://audio/soundtrack_for_video_10_low_res1.mp3,audio/mpeg,6100186,1,1502890615,1502890615
422,4,thumbnail-for-reef_1.png,public://videothumbnails/thumbnail-for-reef_1.png,image/png,31868,1,1502962210,1502962210
423,4,physics-class.jpg,public://linkthumbnails/physics-class.jpg,image/jpeg,32257,1,1503047348,1503047348
429,4,nef_ejl_model.png,public://content/nef_ejl_model_0.png,image/png,207363,1,1504708927,1504708927
430,4,squats.jpg,public://content/squats_0.jpg,image/jpeg,2001770,1,1504708927,1504708927
432,4,ravi_karkara_people_space_leaders.png,public://videothumbnails/ravi_karkara_people_space_leaders.png,image/png,360942,1,1504712063,1504712063
433,4,z2uKDGmx9XU.jpg,public://video_embed_field_thumbnails/youtube/z2uKDGmx9XU.jpg,image/jpeg,12258,1,1504855859,1504855859
434,4,roebuck_leadership_model.png,public://videothumbnails/roebuck_leadership_model.png,image/png,716246,1,1504714330,1504714330
435,4,1VefZ_84sxg.jpg,public://video_embed_field_thumbnails/youtube/1VefZ_84sxg.jpg,image/jpeg,8678,1,1504714364,1504714364
437,4,juice_dashboard.png,public://content/juice_dashboard.png,image/png,230864,1,1504856708,1504856708
439,4,colouring.jpg,public://thumbnails/colouring.jpg,image/jpeg,91269,1,1504857591,1504857591
440,4,colouring.jpg,public://content/colouring.jpg,image/jpeg,91269,1,1504857591,1504857591
441,4,sheffield_dashboard_pic.png,public://content/sheffield_dashboard_pic.png,image/png,280779,1,1504857798,1504857798
442,4,tps_leaders-02.png,public://content/tps_leaders-02.png,image/png,16906,1,1505154686,1505154686
443,4,_ps_leaders_logo.jpg,public://thumbnails/_ps_leaders_logo.jpg,image/jpeg,48703,1,1505154686,1505154686
444,4,reminaging_organisation_pic.png,public://content/reminaging_organisation_pic.png,image/png,601417,1,1505206444,1505206444
445,4,reminaging_organisation_pic.png,public://thumbnails/reminaging_organisation_pic.png,image/png,601417,1,1505206444,1505206444
446,4,adult-education-2706977_1920.jpg,public://content/adult-education-2706977_1920.jpg,image/jpeg,238903,1,1505383834,1505383834
447,4,digitization-2593201_1920.jpg,public://content/digitization-2593201_1920.jpg,image/jpeg,246098,1,1505383834,1505383834
448,4,digitization-2593201_1920.jpg,public://thumbnails/digitization-2593201_1920.jpg,image/jpeg,246098,1,1505383834,1505383834
449,4,interior-1022664_1920.jpg,public://content/interior-1022664_1920.jpg,image/jpeg,663703,1,1505383834,1505383834
450,4,klaus_schwab.jpg,public://content/klaus_schwab.jpg,image/jpeg,129576,1,1505398595,1505398595
451,4,guy_bergin.jpg,public://content/guy_bergin.jpg,image/jpeg,7162,1,1505398595,1505398595
452,4,saadia_zahidi_0hmprj7lmg4uhgdzsihbk2ufpnol97zphh7m_vqgr_g.jpg,public://content/saadia_zahidi_0hmprj7lmg4uhgdzsihbk2ufpnol97zphh7m_vqgr_g.jpg,image/jpeg,13353,1,1505398595,1505398595
453,4,ramheadshot.jpg,public://content/ramheadshot.jpg,image/jpeg,88158,1,1505398595,1505398595
454,4,bruce_kaufman2.png.jpeg,public://content/bruce_kaufman2.png.jpeg,image/jpeg,18235,1,1505398595,1505398595
455,4,global-human-capital-index-infographic.png,public://content/global-human-capital-index-infographic.png,image/png,206494,1,1505402179,1505402179
456,4,logo-1356056_1920.jpg,public://content/logo-1356056_1920.jpg,image/jpeg,294540,1,1505402809,1505402809
458,4,elements-of-human-capital.png,public://content/elements-of-human-capital.png,image/png,124857,1,1505407071,1505407071
459,4,human_capital_infographic_thumbnail.png,public://thumbnails/human_capital_infographic_thumbnail.png,image/png,118160,1,1505407751,1505407751
460,4,global_map_for_human_capital_index.png,public://thumbnails/global_map_for_human_capital_index.png,image/png,610268,1,1505407990,1505407990
461,4,gq_men_of_the_year_plus_woman.png,public://content/gq_men_of_the_year_plus_woman.png,image/png,345244,1,1506008478,1506008478
462,4,gq_man_of_the_year.png,public://content/gq_man_of_the_year.png,image/png,293839,1,1506008478,1506008478
463,4,gq_man_of_the_year.png,public://thumbnails/gq_man_of_the_year.png,image/png,293839,1,1506008478,1506008478
464,4,six-top-biases-in-the-workplace_2.png,public://content/six-top-biases-in-the-workplace_2.png,image/png,169952,1,1506009107,1506009107
467,4,scrapheap.png,public://thumbnails/scrapheap_0.png,image/png,489342,1,1506010440,1506010440
468,4,scrapheap.png,public://content/scrapheap_0.png,image/png,489342,1,1506010440,1506010440
469,4,bias_info.png,public://thumbnails/bias_info.png,image/png,88452,1,1506010891,1506010891
470,4,hrmi_winners_photo.png,public://content/hrmi_winners_photo.png,image/png,339103,1,1506074315,1506074315
471,4,hrmi_winners_photo.png,public://thumbnails/hrmi_winners_photo.png,image/png,339103,1,1506074315,1506074315
472,4,reimagine_photo.png,public://content/reimagine_photo.png,image/png,64818,1,1506589330,1506589330
473,4,reimagine_photo.png,public://thumbnails/reimagine_photo.png,image/png,64818,1,1506589330,1506589330
474,4,reimagine_hr_organisation_pic.png,public://content/reimagine_hr_organisation_pic.png,image/png,109960,1,1506589330,1506589330
475,4,key-findings-from-the-rsayougov-survey-of-uk-business-leaders-2017.png,public://content/key-findings-from-the-rsayougov-survey-of-uk-business-leaders-2017.png,image/png,526342,1,1506590232,1506590232
476,4,ai_pic.png,public://thumbnails/ai_pic.png,image/png,35175,1,1506590382,1506590382
477,4,global_competitiveness_index.png,public://content/global_competitiveness_index.png,image/png,216487,1,1506675184,1506675184
478,4,evolution_of_tech_readiness.png,public://content/evolution_of_tech_readiness.png,image/png,340827,1,1506675184,1506675184
479,4,evolution_of_innovatio.png,public://content/evolution_of_innovatio.png,image/png,340961,1,1506675184,1506675184
480,4,evolution_of_innovatio.png,public://thumbnails/evolution_of_innovatio.png,image/png,340961,1,1506675184,1506675184
482,4,the-global-competitiveness-index_1.png,public://content/the-global-competitiveness-index_1.png,image/png,104150,1,1506678777,1506678777
483,4,sheffield-universitys-wellbeing-programme_2.png,public://content/sheffield-universitys-wellbeing-programme_2.png,image/png,262841,1,1507131118,1507131118
484,4,andy_dodman_on_team_of_rivals.mp3,public://audio/andy_dodman_on_team_of_rivals.mp3,audio/mpeg,1703862,1,1507133333,1507133333
485,4,ps-podcast-icon_1.png,public://audiothumnails/ps-podcast-icon_1_0.png,image/png,23535,1,1507133333,1507133333
486,4,recipe-for-digital-success-in-ld.png,public://content/recipe-for-digital-success-in-ld.png,image/png,128636,1,1507203926,1507203926
489,4,boardroom_story.png,public://content/boardroom_story_0.png,image/png,222942,1,1507287644,1507287644
490,4,boardroom_story.png,public://thumbnails/boardroom_story_0.png,image/png,222942,1,1507287644,1507287644
491,4,meritocracy-in-hr.png,public://content/meritocracy-in-hr.png,image/png,27487,1,1507288077,1507288077
492,4,meritocracy-in-hr.png,public://thumbnails/meritocracy-in-hr.png,image/png,27487,1,1507288077,1507288077
493,4,sandvy_begbie.png,public://content/sandvy_begbie.png,image/png,94647,1,1507289081,1507289081
494,4,jon_ingham.png,public://videothumbnails/jon_ingham.png,image/png,266285,1,1507799595,1507799595
495,4,fazPu4_-0G4.jpg,public://video_embed_field_thumbnails/youtube/fazPu4_-0G4.jpg,image/jpeg,12813,1,1507826373,1507826373
496,4,sheep-1246204_1920.jpg,public://content/sheep-1246204_1920.jpg,image/jpeg,778255,1,1507813919,1507813919
497,4,peas-580333_1920.jpg,public://content/peas-580333_1920.jpg,image/jpeg,351568,1,1507813919,1507813919
498,4,microscope-275984_1920.jpg,public://content/microscope-275984_1920.jpg,image/jpeg,397898,1,1507813919,1507813919
499,4,board-939244_1920.jpg,public://content/board-939244_1920.jpg,image/jpeg,757252,1,1507813919,1507813919
500,4,employee-1169923_1920.jpg,public://content/employee-1169923_1920.jpg,image/jpeg,363007,1,1507819278,1507819278
501,4,raspberries-1200533_1920.jpg,public://content/raspberries-1200533_1920.jpg,image/jpeg,298155,1,1507820234,1507820234
502,4,colored-166920_1920.jpg,public://content/colored-166920_1920.jpg,image/jpeg,312475,1,1507820234,1507820234
503,4,apple-1051018_1920.jpg,public://content/apple-1051018_1920.jpg,image/jpeg,441535,1,1507820234,1507820234
504,4,remove-151678_1280.png,public://content/remove-151678_1280.png,image/png,280710,1,1507820234,1507820234
505,4,fence-posts-2331414_1920.jpg,public://content/fence-posts-2331414_1920.jpg,image/jpeg,517968,1,1507820234,1507820234
506,4,sheep-1246204_1920.jpg,public://thumbnails/sheep-1246204_1920.jpg,image/jpeg,778255,1,1507820421,1507820421
507,4,footballers.png,public://content/footballers.png,image/png,268413,1,1507888256,1507888256
508,4,footballers.png,public://thumbnails/footballers.png,image/png,268413,1,1507888256,1507888256
510,4,characteristics-of-agile-organisations.png,public://content/characteristics-of-agile-organisations.png,image/png,169241,1,1507888788,1507888788
511,4,AvF6-BzjNlI.jpg,public://video_embed_field_thumbnails/youtube/AvF6-BzjNlI.jpg,image/jpeg,18006,1,1508149623,1508149623
512,4,three_squared_chip_pic.png,public://videothumbnails/three_squared_chip_pic.png,image/png,253142,1,1507889968,1507889968
513,4,agile_characterstics_thumbnail.png,public://thumbnails/agile_characterstics_thumbnail.png,image/png,73407,1,1507890556,1507890556
514,4,foster_care.png,public://content/foster_care.png,image/png,217721,1,1507890887,1507890887
515,4,foster_care.png,public://thumbnails/foster_care.png,image/png,217721,1,1507890887,1507890887
516,4,fear-1131143_1920.jpg,public://thumbnails/fear-1131143_1920.jpg,image/jpeg,283968,1,1508142354,1508142354
517,4,fear-1131143_1920.jpg,public://content/fear-1131143_1920.jpg,image/jpeg,283968,1,1508142354,1508142354
518,4,uk_ai.png,public://content/uk_ai.png,image/png,453557,1,1508147516,1508147516
519,4,uk_ai.png,public://thumbnails/uk_ai.png,image/png,453557,1,1508147516,1508147516
520,4,wellbeing_wearable_tech.png,public://thumbnails/wellbeing_wearable_tech.png,image/png,388687,1,1508154634,1508154634
521,4,wellbeing_wearable_tech.png,public://content/wellbeing_wearable_tech.png,image/png,388687,1,1508154634,1508154634
522,4,how-ocado-uses-artificial-intelligence.png,public://content/how-ocado-uses-artificial-intelligence.png,image/png,330114,1,1508508124,1508508124
523,4,impact.png,public://content/impact.png,image/png,26306,1,1509640055,1509640055
524,4,examples.png,public://content/examples.png,image/png,36904,1,1509640055,1509640055
525,4,wellbeing.png,public://content/wellbeing.png,image/png,56777,1,1509640055,1509640055
526,4,miss_benefit.png,public://content/miss_benefit.png,image/png,260016,1,1509640055,1509640055
527,4,miss_benefit.png,public://thumbnails/miss_benefit.png,image/png,260016,1,1509640055,1509640055
530,4,who-are-the-self-employed_1.png,public://content/who-are-the-self-employed_1_0.png,image/png,777058,1,1509642079,1509642079
531,4,thumbnail.png,public://thumbnails/thumbnail_0.png,image/png,57072,1,1509642079,1509642079
532,4,heavy.png,public://content/heavy.png,image/png,136863,1,1509642618,1509642618
533,4,older.png,public://content/older.png,image/png,108135,1,1509642618,1509642618
534,4,heavy.png,public://thumbnails/heavy.png,image/png,136863,1,1509642618,1509642618
535,4,digitalisation-leads-to-jobs-being-created_1.png,public://content/digitalisation-leads-to-jobs-being-created_1.png,image/png,157685,1,1510229314,1510229314
536,4,cobots_part_of_team.png,public://content/cobots_part_of_team.png,image/png,1554950,1,1510231704,1510231704
537,4,sawyer.png,public://content/sawyer.png,image/png,703500,1,1510231704,1510231704
539,4,technologiefabrik_mensch_roboter_kooperation.jpg,public://content/technologiefabrik_mensch_roboter_kooperation.jpg,image/jpeg,149763,1,1510231704,1510231704
540,4,paradigm.png,public://content/paradigm.png,image/png,651847,1,1510231704,1510231704
541,4,bricklaying_sam.png,public://content/bricklaying_sam.png,image/png,732313,1,1510231704,1510231704
542,4,ford_workers.png,public://content/ford_workers.png,image/png,331100,1,1510231704,1510231704
543,4,cobots_part_of_team.png,public://thumbnails/cobots_part_of_team.png,image/png,1554950,1,1510231704,1510231704
544,4,how-to-upskill-a-million-industrial-workers_1.png,public://content/how-to-upskill-a-million-industrial-workers_1.png,image/png,335420,1,1510232074,1510232074
545,4,organisational-development.png,public://content/organisational-development.png,image/png,51368,1,1510301190,1510301190
546,4,gervase_bushe.png,public://content/gervase_bushe.png,image/png,161678,1,1510301190,1510301190
547,4,organisational-development.png,public://thumbnails/organisational-development.png,image/png,51368,1,1510301190,1510301190
550,4,manufacturing_jobs.png,public://content/manufacturing_jobs_0.png,image/png,75856,1,1510304960,1510304960
551,4,manufacturing_jobs.png,public://thumbnails/manufacturing_jobs_0.png,image/png,75856,1,1510304960,1510304960
552,4,maunfacturing_skills.png,public://thumbnails/maunfacturing_skills.png,image/png,213410,1,1510305960,1510305960
553,4,maunfacturing_skills.png,public://content/maunfacturing_skills.png,image/png,213410,1,1510305960,1510305960
562,4,the_five_stages_of_hr_maturity.png,public://content/the_five_stages_of_hr_maturity_0.png,image/png,406779,1,1510825945,1510825945
563,4,the_new_reality_for_hr.png,public://content/the_new_reality_for_hr_0.png,image/png,325433,1,1510825945,1510825945
564,4,the_digital_organisation.png,public://content/the_digital_organisation_0.png,image/png,217236,1,1510825945,1510825945
565,4,the_digital_organisation.png,public://thumbnails/the_digital_organisation.png,image/png,217236,1,1510825945,1510825945
568,4,leon_ifayemi.jpg,public://content/leon_ifayemi.jpg,image/jpeg,3032965,1,1510851270,1510851270
570,4,gender-pay-gap-starts-at-graduation_1.png,public://content/gender-pay-gap-starts-at-graduation_1.png,image/png,199124,1,1510852601,1510852601
571,4,gender_pay_gap_thumbnail.png,public://thumbnails/gender_pay_gap_thumbnail.png,image/png,51158,1,1510853011,1510853011
573,4,bca_horizontal_screen_rgbnodate.jpg,public://content/bca_horizontal_screen_rgbnodate.jpg,image/jpeg,142973,1,1510855207,1510855207
574,4,bca_horizontal_screen_rgbnodate.jpg,public://thumbnails/bca_horizontal_screen_rgbnodate.jpg,image/jpeg,142973,1,1510855207,1510855207
575,4,coffee-2791116_1280.jpg,public://content/coffee-2791116_1280.jpg,image/jpeg,246617,1,1510856214,1510856214
576,4,dorie_clark.png,public://content/dorie_clark.png,image/png,502115,1,1510856214,1510856214
